text,label_name
"How willing they are to overlook judgment when it comes to the criminals that run rampant in this country, and on the other hand how willing they are to show compassion to the criminals while overlooking the victims [SEP] Context: e word and spirit of the Living Christ (2 Corinthians 3:6). How willing they are to overlook judgment when it comes to the criminals that run rampant in this country, and on the other hand how willing they are to show compassion to the criminals while overlooking the victims. Why? “Evil men understand not judgment” (Proverbs 28:5). I",Doubt
"the wicked [SEP] Context: w near, and said, Wilt thou also destroy the righteous with the wicked? Peradventure there be fifty righteous within the city: wil","Name_Calling,Labeling"
"the righteous [SEP] Context: rd. And Abraham drew near, and said, Wilt thou also destroy the righteous with the wicked? Peradventure there be fifty righteous with","Name_Calling,Labeling"
righteous [SEP] Context: the righteous with the wicked? Peradventure there be fifty righteous within the city: wilt thou also destroy and not spare the p,"Name_Calling,Labeling"
righteous [SEP] Context: ilt thou also destroy and not spare the place for the fifty righteous that are therein? That be far from thee to do after this ma,Repetition
"the righteous [SEP] Context: ein? That be far from thee to do after this manner, to slay the righteous with the wicked: and that the righteous should be as the wi","Name_Calling,Labeling"
"the wicked [SEP] Context: om thee to do after this manner, to slay the righteous with the wicked: and that the righteous should be as the wicked, that be fa",Repetition
"the righteous [SEP] Context: his manner, to slay the righteous with the wicked: and that the righteous should be as the wicked, that be far from thee: Shall not t","Name_Calling,Labeling"
"the wicked [SEP] Context: hteous with the wicked: and that the righteous should be as the wicked, that be far from thee: Shall not the Judge of all the eart","Name_Calling,Labeling"
"righteous [SEP] Context: earth do right? And the Lord said, If I find in Sodom fifty righteous within the city, then I will spare all the place for their","Name_Calling,Labeling"
righteous [SEP] Context: and ashes: Peradventure there shall lack five of the fifty righteous: wilt thou destroy all the city for lack of five? And he sa,"Name_Calling,Labeling"
so that we can have sex with them [SEP] Context: e are the men who came to you tonight? Bring them out to us so that we can have sex with them. Genesis 19:4-5 The angels then proceed to blind all the me,Loaded_Language
"rained down burning sulfur [SEP] Context: liver. Lot and his family flee the city, and then ""the LORD rained down burning sulfur on Sodom and Gomorrah — from the LORD out of the heavens. T",Loaded_Language
"wanted to perform homosexual gang rape on the two angels [SEP] Context: God destroyed the two cities. The men of Sodom and Gomorrah wanted to perform homosexual gang rape on the two angels, who were disguised as men. At the same time, it is not bib",Loaded_Language
"morally disgusting [SEP] Context: ew word translated ""detestable"" refers to something that is morally disgusting and is the exact same word used in Leviticus 18:22 that ref",Loaded_Language
"gave themselves up to sexual immorality and perversion [SEP] Context: declares, ""...Sodom and Gomorrah and the surrounding towns gave themselves up to sexual immorality and perversion."" So, again, while homosexuality was not the only sin in wh",Loaded_Language
There is probably nothing more inhospitable than homosexual gang rape [SEP] Context: en of Sodom and Gomorrah were certainly being inhospitable. There is probably nothing more inhospitable than homosexual gang rape. But to say God completely destroyed two cities and all the,Loaded_Language
"homosexuality was the reason God poured fiery sulfur on the cities, completely destroying them and all of their inhabitants [SEP] Context: dom and Gomorrah were guilty of many other horrendous sins, homosexuality was the reason God poured fiery sulfur on the cities, completely destroying them and all of their inhabitants. To this day, the area where Sodom and Gomorrah were locate",Causal_Oversimplification
"Sodom and Gomorrah serve as a powerful example of how God feels about sin in general, and homosexuality specifically [SEP] Context: dom and Gomorrah were located remains a desolate wasteland. Sodom and Gomorrah serve as a powerful example of how God feels about sin in general, and homosexuality specifically. The point is that there were no righteous to be spared and",Causal_Oversimplification
righteous [SEP] Context: homosexuality specifically. The point is that there were no righteous to be spared and the Lord did what man failed to do when th,"Name_Calling,Labeling"
"They care [SEP] Context: good and loving the evil, and that to their own damnation. They care more about the approbation and favor of men than they do th",Repetition
"Professed Christians in America today [SEP] Context: ; Romans 1:16; 2 Corinthians 5:15, 13:4-5; Galatians 2:21). Professed Christians in America today talk much of love through inaction, and yet know nothing of","Name_Calling,Labeling"
"illegally indoctrinating them [SEP] Context: ting on their behalf against the federal government that is illegally indoctrinating them, they simply give their kids over to them to be dumbed down",Loaded_Language
"the Biblical patriarchs and our American forefathers [SEP] Context: protesting corruption in government through the example of the Biblical patriarchs and our American forefathers (Matthew 5:17-18), teach to submit to tyranny as if to sugg","Name_Calling,Labeling"
"to submit to tyranny [SEP] Context: archs and our American forefathers (Matthew 5:17-18), teach to submit to tyranny as if to suggest that it is somehow obedience to God (Roman",Loaded_Language
the prevailing immoralities and debauchers of society [SEP] Context: they profess to possess. It is gauged by simply looking to the prevailing immoralities and debauchers of society. They are weak and pathetic and they have no excuses as to,Loaded_Language
